addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	4	8	10	11	12	13	16	17	21	80	0	0	0	0	10	10	10	10	10	10	10	10	10	10	0	0	0	0	2018-07-23 15:47:44	40003	1532332064547	1
10	8	3	4	12	17	20	21	70	80	0	0	0	0	0	0	8	9	10	10	4	3	9	10	0	0	0	0	0	0	2018-07-23 15:47:44	40010	1532332064627	2
13	13	3	4	8	9	11	16	21	26	33	37	38	56	67	0	3	7	10	6	7	1	6	8	4	10	2	1	4	0	2018-07-23 15:47:44	40013	1532332064683	3
21	8	3	4	10	12	13	17	20	37	0	0	0	0	0	0	10	10	2	9	10	10	10	8	0	0	0	0	0	0	2018-07-23 15:47:44	40021	1532332064923	4
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	10	10	10	10	10	10	10	0	0	0	0	0	0	0	2018-07-23 15:47:44	40020	1532332064962	5
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:45	40008	1532332065004	6
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	10	10	10	8	10	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:45	40016	1532332065046	7
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:45	40017	1532332065088	8
12	8	3	4	10	17	20	21	70	80	0	0	0	0	0	0	10	10	10	10	8	9	9	10	0	0	0	0	0	0	2018-07-23 15:47:45	40012	1532332065129	9
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:45	40011	1532332065179	10
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	10	10	10	10	1	10	10	10	10	10	0	0	2018-07-23 15:47:45	40004	1532332065221	11
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	8	9	9	10	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:45	40009	1532332065263	12
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	7	10	7	8	8	10	8	10	0	0	0	0	0	0	2018-07-23 15:47:46	40037	1532332066108	13
39	5	9	26	37	38	50	0	0	0	0	0	0	0	0	0	2	7	8	10	1	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40039	1532332066163	14
24	7	32	33	37	38	41	52	56	0	0	0	0	0	0	0	5	7	3	2	6	5	4	0	0	0	0	0	0	0	2018-07-23 15:47:46	40024	1532332066233	15
38	9	26	33	37	39	40	41	43	44	50	0	0	0	0	0	8	2	10	10	8	2	2	10	9	0	0	0	0	0	2018-07-23 15:47:46	40038	1532332066274	16
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	6	4	6	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40032	1532332066639	17
43	12	38	40	41	44	47	48	50	52	53	63	64	77	0	0	3	10	10	10	10	10	10	10	9	7	1	10	0	0	2018-07-23 15:47:46	40043	1532332066729	18
26	5	13	33	37	38	39	0	0	0	0	0	0	0	0	0	6	4	9	6	8	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40026	1532332066817	19
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	9	8	5	4	7	10	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40033	1532332066877	20
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	9	10	10	6	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40072	1532332066913	21
53	5	40	41	43	50	77	0	0	0	0	0	0	0	0	0	3	3	8	10	8	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40053	1532332066947	22
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	7	9	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:46	40069	1532332066980	23
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	9	2	8	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40066	1532332067013	24
63	10	40	41	43	50	52	64	66	70	72	77	0	0	0	0	10	7	10	10	5	10	10	10	2	7	0	0	0	0	2018-07-23 15:47:47	40063	1532332067047	25
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	10	6	10	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40067	1532332067080	26
77	8	40	41	43	50	52	53	63	66	0	0	0	0	0	0	8	2	10	10	10	10	5	10	0	0	0	0	0	0	2018-07-23 15:47:47	40077	1532332067113	27
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40075	1532332067147	28
64	6	8	9	63	66	67	70	0	0	0	0	0	0	0	0	9	3	10	9	10	7	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40064	1532332067180	29
70	11	4	10	12	63	64	66	69	71	72	78	80	0	0	0	2	10	7	9	8	1	3	9	10	10	10	0	0	0	2018-07-23 15:47:47	40070	1532332067214	30
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	7	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40071	1532332067247	31
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	9	10	10	10	10	10	10	0	0	0	0	0	0	2018-07-23 15:47:47	40080	1532332067280	32
56	6	32	33	37	41	47	52	0	0	0	0	0	0	0	0	1	6	9	3	4	5	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40056	1532332067314	33
78	3	70	72	80	0	0	0	0	0	0	0	0	0	0	0	9	10	8	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40078	1532332067347	34
44	11	37	38	40	41	43	47	50	52	53	63	77	0	0	0	2	10	10	10	10	10	10	9	7	1	9	0	0	0	2018-07-23 15:47:47	40044	1532332067381	35
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	8	10	8	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40048	1532332067414	36
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	3	6	8	10	8	4	10	9	7	4	6	7	0	0	2018-07-23 15:47:47	40052	1532332067447	37
41	12	32	38	40	43	44	47	48	50	52	56	63	77	0	0	5	8	10	10	9	9	8	10	10	2	8	6	0	0	2018-07-23 15:47:47	40041	1532332067481	38
47	6	40	41	43	44	48	52	0	0	0	0	0	0	0	0	10	9	8	5	10	10	0	0	0	0	0	0	0	0	2018-07-23 15:47:47	40047	1532332067514	39
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	9	10	10	9	10	9	8	10	7	8	10	0	0	0	2018-07-23 15:47:47	40040	1532332067547	40
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	8	4	8	9	10	9	2	10	10	10	4	6	10	0	2018-07-23 15:47:47	40050	1532332067581	41
