addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	8	8	10	10	6	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:55	40011	1532097475548	1
3	9	4	8	10	11	12	13	16	21	80	0	0	0	0	0	9	7	9	5	9	7	6	8	10	0	0	0	0	0	2018-07-20 22:37:55	40003	1532097475679	2
10	8	3	4	12	13	17	20	70	80	0	0	0	0	0	0	9	9	10	1	10	3	5	10	0	0	0	0	0	0	2018-07-20 22:37:55	40010	1532097475709	3
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	2	10	9	10	8	10	10	0	0	0	0	0	0	0	2018-07-20 22:37:55	40020	1532097475814	4
13	14	3	4	8	9	10	11	16	21	26	33	37	38	39	67	5	7	7	9	2	8	4	8	9	7	10	3	3	6	2018-07-20 22:37:55	40013	1532097475850	5
17	5	4	10	12	21	80	0	0	0	0	0	0	0	0	0	9	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:55	40017	1532097475910	6
21	8	3	4	12	13	17	20	37	80	0	0	0	0	0	0	8	10	6	10	7	6	9	1	0	0	0	0	0	0	2018-07-20 22:37:55	40021	1532097475956	7
12	8	3	4	10	11	17	20	21	80	0	0	0	0	0	0	10	10	10	3	10	4	7	10	0	0	0	0	0	0	2018-07-20 22:37:55	40012	1532097475985	8
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	9	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:56	40008	1532097476018	9
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	8	10	10	8	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:56	40016	1532097476051	10
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	6	10	10	7	7	10	10	9	5	7	0	0	2018-07-20 22:37:56	40004	1532097476102	11
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	10	6	8	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:56	40009	1532097476135	12
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	7	6	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:57	40032	1532097477192	13
38	8	26	33	37	39	40	43	44	50	0	0	0	0	0	0	8	6	10	10	9	4	10	9	0	0	0	0	0	0	2018-07-20 22:37:57	40038	1532097477389	14
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	8	8	7	4	7	4	0	0	0	0	0	0	0	0	2018-07-20 22:37:57	40033	1532097477456	15
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	6	10	9	10	10	0	0	0	0	0	0	0	0	2018-07-20 22:37:57	40039	1532097477486	16
26	5	13	37	38	39	56	0	0	0	0	0	0	0	0	0	10	10	8	7	2	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:57	40026	1532097477556	17
24	5	32	33	41	44	56	0	0	0	0	0	0	0	0	0	7	7	6	6	7	0	0	0	0	0	0	0	0	0	2018-07-20 22:37:57	40024	1532097477652	18
