addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	7	10	8	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:41	40008	1532096021839	1
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	8	10	9	10	8	10	10	9	7	7	0	0	2018-07-20 22:13:41	40004	1532096021931	2
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	2	10	10	10	10	10	10	0	0	0	0	0	0	0	2018-07-20 22:13:41	40020	1532096021982	3
3	9	4	8	10	11	12	13	16	21	80	0	0	0	0	0	9	5	10	8	10	8	8	7	7	0	0	0	0	0	2018-07-20 22:13:42	40003	1532096022026	4
13	14	3	4	8	9	10	11	16	21	26	33	37	38	39	67	6	7	7	7	2	10	7	5	8	6	10	2	3	5	2018-07-20 22:13:42	40013	1532096022057	5
17	5	4	10	12	21	80	0	0	0	0	0	0	0	0	0	9	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:42	40017	1532096022110	6
21	8	3	4	12	13	17	20	37	80	0	0	0	0	0	0	4	10	7	8	8	10	9	3	0	0	0	0	0	0	2018-07-20 22:13:42	40021	1532096022149	7
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	7	7	9	10	7	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:42	40011	1532096022182	8
12	8	3	4	10	11	17	20	21	80	0	0	0	0	0	0	10	10	10	3	10	6	8	10	0	0	0	0	0	0	2018-07-20 22:13:42	40012	1532096022215	9
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	6	7	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:42	40009	1532096022286	10
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	7	10	10	8	10	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:42	40016	1532096022333	11
10	8	3	4	12	13	17	20	70	80	0	0	0	0	0	0	6	9	10	1	10	6	7	10	0	0	0	0	0	0	2018-07-20 22:13:42	40010	1532096022389	12
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	8	10	8	10	10	0	0	0	0	0	0	0	0	2018-07-20 22:13:43	40039	1532096023616	13
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	4	6	10	7	8	5	7	6	6	0	0	0	0	0	2018-07-20 22:13:43	40037	1532096023674	14
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	8	8	5	7	8	5	0	0	0	0	0	0	0	0	2018-07-20 22:13:43	40033	1532096023740	15
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	7	8	8	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:43	40032	1532096023775	16
26	5	13	37	38	39	56	0	0	0	0	0	0	0	0	0	9	3	7	7	2	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:43	40026	1532096023807	17
38	8	26	33	37	39	40	43	44	50	0	0	0	0	0	0	8	2	7	10	7	1	10	8	0	0	0	0	0	0	2018-07-20 22:13:43	40038	1532096023841	18
24	5	32	33	41	44	56	0	0	0	0	0	0	0	0	0	7	7	8	8	9	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:43	40024	1532096023874	19
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	8	3	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 22:13:43	40066	1532096023908	20
