addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
21	8	3	4	12	13	17	20	37	80	0	0	0	0	0	0	9	10	7	9	9	10	10	4	0	0	0	0	0	0	2018-07-20 21:23:54	40021	1532093034499	1
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	6	8	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-20 21:23:54	40017	1532093034655	2
13	13	3	4	8	9	11	16	21	26	33	37	38	39	67	0	6	7	4	6	9	7	7	5	5	10	7	5	4	0	2018-07-20 21:23:54	40013	1532093034687	3
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	9	10	10	5	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:54	40016	1532093034717	4
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	8	10	9	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:54	40008	1532093034751	5
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	5	10	8	10	9	10	10	0	0	0	0	0	0	0	2018-07-20 21:23:54	40020	1532093034890	6
12	7	3	4	10	17	20	21	80	0	0	0	0	0	0	0	10	10	10	10	5	7	10	0	0	0	0	0	0	0	2018-07-20 21:23:54	40012	1532093034932	7
10	7	3	4	12	17	20	70	80	0	0	0	0	0	0	0	9	10	10	10	4	6	10	0	0	0	0	0	0	0	2018-07-20 21:23:54	40010	1532093034967	8
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	9	7	9	10	9	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:55	40011	1532093035030	9
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	8	10	9	9	9	10	10	10	7	9	0	0	2018-07-20 21:23:55	40004	1532093035059	10
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	9	8	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:55	40009	1532093035109	11
3	10	4	8	10	11	12	13	16	17	21	80	0	0	0	0	5	8	7	7	10	8	9	9	5	8	0	0	0	0	2018-07-20 21:23:55	40003	1532093035619	12
24	7	32	33	38	40	41	44	56	0	0	0	0	0	0	0	7	6	1	1	9	8	9	0	0	0	0	0	0	0	2018-07-20 21:23:55	40024	1532093035806	13
37	9	3	4	13	21	26	33	38	39	56	0	0	0	0	0	4	6	10	7	5	5	9	9	8	0	0	0	0	0	2018-07-20 21:23:55	40037	1532093035975	14
39	6	9	13	26	37	38	50	0	0	0	0	0	0	0	0	10	4	10	10	10	8	0	0	0	0	0	0	0	0	2018-07-20 21:23:56	40039	1532093036095	15
26	5	13	37	38	39	56	0	0	0	0	0	0	0	0	0	8	6	9	10	1	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:56	40026	1532093036127	16
43	10	40	41	44	47	48	50	52	53	63	77	0	0	0	0	10	10	10	3	10	10	10	9	10	10	0	0	0	0	2018-07-20 21:23:56	40043	1532093036172	17
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	7	9	6	6	8	7	0	0	0	0	0	0	0	0	2018-07-20 21:23:56	40033	1532093036201	18
32	3	33	41	52	0	0	0	0	0	0	0	0	0	0	0	8	8	9	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:56	40032	1532093036235	19
38	8	13	26	33	37	39	40	44	50	0	0	0	0	0	0	3	9	6	8	10	8	10	10	0	0	0	0	0	0	2018-07-20 21:23:56	40038	1532093036268	20
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	8	9	9	2	9	8	0	0	0	0	0	0	0	0	2018-07-20 21:23:56	40053	1532093036301	21
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	9	10	10	10	10	10	10	10	8	6	7	10	0	0	2018-07-20 21:23:56	40040	1532093036335	22
41	12	24	32	40	43	44	47	48	50	52	53	56	63	0	0	4	7	10	10	10	10	10	10	10	8	9	8	0	0	2018-07-20 21:23:56	40041	1532093036394	23
47	7	40	41	44	48	50	52	56	0	0	0	0	0	0	0	10	10	8	10	5	10	6	0	0	0	0	0	0	0	2018-07-20 21:23:56	40047	1532093036435	24
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:56	40048	1532093036659	25
44	9	38	40	41	43	47	48	50	53	77	0	0	0	0	0	10	10	10	10	10	7	10	8	10	0	0	0	0	0	2018-07-20 21:23:56	40044	1532093036718	26
56	7	33	37	38	40	41	47	52	0	0	0	0	0	0	0	6	7	1	4	7	6	10	0	0	0	0	0	0	0	2018-07-20 21:23:56	40056	1532093036853	27
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	9	9	9	10	1	10	10	2	10	4	7	0	0	0	2018-07-20 21:23:56	40063	1532093036969	28
50	12	38	39	40	41	43	44	47	52	53	63	70	77	0	0	5	6	10	10	10	7	8	8	10	10	2	10	0	0	2018-07-20 21:23:57	40050	1532093037018	29
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	3	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40066	1532093037060	30
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	6	7	10	10	7	7	8	7	9	7	0	0	0	0	2018-07-20 21:23:57	40052	1532093037102	31
64	6	8	9	63	66	67	70	0	0	0	0	0	0	0	0	10	8	10	10	10	9	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40064	1532093037144	32
80	7	3	4	10	12	17	70	72	0	0	0	0	0	0	0	10	10	10	10	10	10	7	0	0	0	0	0	0	0	2018-07-20 21:23:57	40080	1532093037185	33
77	8	40	43	44	50	52	53	63	66	0	0	0	0	0	0	10	10	1	10	2	9	6	10	0	0	0	0	0	0	2018-07-20 21:23:57	40077	1532093037227	34
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40075	1532093037269	35
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	9	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40069	1532093037311	36
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	8	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40071	1532093037352	37
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40078	1532093037394	38
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	10	1	10	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40067	1532093037436	39
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	6	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-20 21:23:57	40072	1532093037477	40
70	10	4	10	63	64	66	69	71	72	78	80	0	0	0	0	3	10	6	8	2	7	8	10	8	9	0	0	0	0	2018-07-20 21:23:57	40070	1532093037519	41
