addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:26	40011	1532352746475	1
4	11	3	10	11	12	13	16	20	21	37	70	80	0	0	0	10	10	10	10	10	10	10	10	10	10	10	0	0	0	2018-07-23 21:32:26	40004	1532352746576	2
17	5	3	10	12	21	80	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:26	40017	1532352746642	3
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	10	10	10	10	10	10	10	0	0	0	0	0	0	0	2018-07-23 21:32:26	40020	1532352746684	4
13	13	3	4	8	9	11	16	21	26	33	37	38	39	67	0	5	10	9	10	10	3	9	6	10	10	5	7	7	0	2018-07-23 21:32:26	40013	1532352746726	5
3	11	4	8	10	11	12	13	16	17	21	37	80	0	0	0	10	10	10	10	10	10	10	10	10	1	10	0	0	0	2018-07-23 21:32:26	40003	1532352746768	6
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	8	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:26	40008	1532352746809	7
10	8	3	4	12	13	17	20	70	80	0	0	0	0	0	0	10	8	10	1	10	2	9	10	0	0	0	0	0	0	2018-07-23 21:32:26	40010	1532352746851	8
12	8	3	4	10	17	20	21	70	80	0	0	0	0	0	0	10	10	10	10	10	8	9	10	0	0	0	0	0	0	2018-07-23 21:32:26	40012	1532352746893	9
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	9	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:26	40009	1532352746935	10
21	7	3	4	12	13	17	20	37	0	0	0	0	0	0	0	10	10	10	10	10	10	10	0	0	0	0	0	0	0	2018-07-23 21:32:26	40021	1532352746976	11
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	10	10	10	6	10	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:27	40016	1532352747018	12
67	5	8	9	13	64	66	0	0	0	0	0	0	0	0	0	10	10	2	10	3	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:28	40067	1532352748226	13
63	9	33	38	63	64	66	67	70	72	77	0	0	0	0	0	1	105	1	10	10	1	10	6	91	0	0	0	0	0	2018-07-23 21:32:28	40063	1532352748457	14
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	9	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:28	40072	1532352748597	15
24	6	32	33	37	38	63	77	0	0	0	0	0	0	0	0	6	8	4	24	1	34	0	0	0	0	0	0	0	0	2018-07-23 21:32:28	40024	1532352748803	16
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	10	10	10	10	10	10	7	0	0	0	0	0	0	2018-07-23 21:32:28	40080	1532352748835	17
33	7	13	32	33	37	38	63	77	0	0	0	0	0	0	0	6	8	1	8	6	1	1	0	0	0	0	0	0	0	2018-07-23 21:32:28	40033	1532352748868	18
37	9	3	4	13	21	26	33	37	38	39	0	0	0	0	0	6	8	10	9	10	10	1	8	8	0	0	0	0	0	2018-07-23 21:32:28	40037	1532352748901	19
32	4	33	38	63	77	0	0	0	0	0	0	0	0	0	0	16	1	1	1	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:28	40032	1532352748935	20
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	10	10	8	8	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:28	40026	1532352748985	21
39	6	9	13	26	37	38	77	0	0	0	0	0	0	0	0	10	9	10	10	15	1	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40039	1532352749018	22
38	8	13	26	33	37	38	39	63	77	0	0	0	0	0	0	3	6	11	10	107	8	1	73	0	0	0	0	0	0	2018-07-23 21:32:29	40038	1532352749052	23
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40078	1532352749270	24
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40075	1532352749327	25
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	9	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40071	1532352749360	26
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	7	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40069	1532352749394	27
64	9	8	9	33	38	63	67	66	70	77	0	0	0	0	0	9	8	1	1	13	9	9	9	1	0	0	0	0	0	2018-07-23 21:32:29	40064	1532352749427	28
70	12	4	10	12	38	63	64	69	71	72	77	78	80	0	0	4	8	6	1	9	9	7	10	10	1	9	10	0	0	2018-07-23 21:32:29	40070	1532352749460	29
66	4	63	64	67	77	0	0	0	0	0	0	0	0	0	0	9	10	2	9	0	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40066	1532352749494	30
77	5	33	38	63	66	77	0	0	0	0	0	0	0	0	0	1	104	1	10	101	0	0	0	0	0	0	0	0	0	2018-07-23 21:32:29	40077	1532352749527	31
