addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
10	9	3	4	12	13	17	20	21	70	80	0	0	0	0	0	10	10	10	2	10	9	10	10	10	0	0	0	0	0	2018-07-19 22:50:51	40010	1532011851899	1
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	10	1	9	0	0	0	0	0	0	0	0	0	2018-07-19 22:50:51	40009	1532011851990	2
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	9	1	10	10	9	0	0	0	0	0	0	0	0	0	2018-07-19 22:50:52	40011	1532011852063	3
3	9	4	8	10	11	12	16	17	21	80	0	0	0	0	0	10	6	10	8	10	6	10	8	7	0	0	0	0	0	2018-07-19 22:50:52	40003	1532011852099	4
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	9	10	10	9	10	7	0	0	0	0	0	0	0	0	2018-07-19 22:50:52	40016	1532011852158	5
13	12	4	8	9	10	11	16	21	26	33	37	38	67	0	0	4	4	6	4	10	6	6	6	7	10	4	4	0	0	2018-07-19 22:50:52	40013	1532011852191	6
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	8	10	10	10	10	10	10	0	0	0	0	0	0	0	2018-07-19 22:50:52	40020	1532011852224	7
12	9	3	4	10	11	17	20	21	70	80	0	0	0	0	0	10	10	10	4	10	9	10	9	10	0	0	0	0	0	2018-07-19 22:50:52	40012	1532011852257	8
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	9	10	10	10	8	10	10	9	8	8	0	0	2018-07-19 22:50:52	40004	1532011852291	9
21	9	3	4	10	12	13	16	17	20	37	0	0	0	0	0	10	10	9	10	10	2	8	10	9	0	0	0	0	0	2018-07-19 22:50:52	40021	1532011852325	10
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	9	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 22:50:52	40008	1532011852359	11
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	9	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 22:50:52	40017	1532011852392	12
24	7	32	33	37	40	41	44	56	0	0	0	0	0	0	0	6	8	5	6	9	8	10	0	0	0	0	0	0	0	2018-07-19 22:50:53	40024	1532011853354	13
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	5	10	6	4	7	6	7	9	0	0	0	0	0	0	2018-07-19 22:50:53	40037	1532011853478	14
