addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	6	10	9	10	6	10	10	7	8	8	0	0	2018-07-19 23:09:48	40004	1532012988283	1
12	9	3	4	10	11	17	20	21	70	80	0	0	0	0	0	10	10	10	3	10	9	9	7	10	0	0	0	0	0	2018-07-19 23:09:48	40012	1532012988368	2
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	8	10	10	7	10	6	0	0	0	0	0	0	0	0	2018-07-19 23:09:48	40016	1532012988401	3
11	4	3	13	16	20	0	0	0	0	0	0	0	0	0	0	8	9	10	8	0	0	0	0	0	0	0	0	0	0	2018-07-19 23:09:48	40011	1532012988451	4
21	9	3	4	10	12	13	16	17	20	37	0	0	0	0	0	9	10	8	9	9	2	9	10	7	0	0	0	0	0	2018-07-19 23:09:48	40021	1532012988484	5
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 23:09:48	40017	1532012988550	6
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	10	10	9	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 23:09:48	40008	1532012988584	7
3	9	4	8	10	11	12	16	17	21	80	0	0	0	0	0	10	6	10	7	8	5	7	6	6	0	0	0	0	0	2018-07-19 23:09:48	40003	1532012988618	8
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	10	10	10	10	10	10	10	0	0	0	0	0	0	0	2018-07-19 23:09:48	40020	1532012988651	9
10	9	3	4	12	13	17	20	21	70	80	0	0	0	0	0	10	10	10	1	10	9	9	10	10	0	0	0	0	0	2018-07-19 23:09:48	40010	1532012988685	10
