addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	4	8	10	11	12	13	16	17	21	80	0	0	0	0	10	10	10	10	10	10	10	10	10	10	0	0	0	0	2018-07-23 19:25:55	40003	1532345155053	1
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	9	10	9	10	10	10	10	0	0	0	0	0	0	0	2018-07-23 19:25:55	40020	1532345155133	2
16	5	3	4	11	13	20	0	0	0	0	0	0	0	0	0	10	10	10	9	10	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:55	40016	1532345155163	3
12	8	3	4	10	17	20	21	70	80	0	0	0	0	0	0	10	10	10	10	8	7	7	10	0	0	0	0	0	0	2018-07-23 19:25:55	40012	1532345155197	4
13	14	3	4	8	9	10	11	16	21	26	33	37	38	39	67	8	9	7	8	1	9	5	10	7	8	10	4	7	7	2018-07-23 19:25:55	40013	1532345155230	5
10	7	3	4	12	17	20	70	80	0	0	0	0	0	0	0	10	8	10	10	1	7	10	0	0	0	0	0	0	0	2018-07-23 19:25:55	40010	1532345155305	6
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:55	40011	1532345155338	7
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	10	10	10	10	2	10	10	10	10	9	0	0	2018-07-23 19:25:55	40004	1532345155382	8
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	1	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-23 19:25:55	40017	1532345155415	9
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	8	9	7	10	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:55	40009	1532345155448	10
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	8	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:55	40008	1532345155498	11
21	8	3	4	12	13	17	20	37	80	0	0	0	0	0	0	7	10	7	10	10	10	10	1	0	0	0	0	0	0	2018-07-23 19:25:55	40021	1532345155532	12
39	8	8	9	13	26	37	38	63	77	0	0	0	0	0	0	4	7	6	6	10	10	1	1	0	0	0	0	0	0	2018-07-23 19:25:56	40039	1532345156687	13
32	4	33	37	63	77	0	0	0	0	0	0	0	0	0	0	7	1	1	1	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:56	40032	1532345156732	14
33	6	13	32	37	38	63	77	0	0	0	0	0	0	0	0	6	6	5	8	1	1	0	0	0	0	0	0	0	0	2018-07-23 19:25:56	40033	1532345156819	15
24	5	32	33	37	63	77	0	0	0	0	0	0	0	0	0	7	6	1	1	1	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:56	40024	1532345156850	16
38	7	13	26	33	37	39	63	77	0	0	0	0	0	0	0	4	10	6	10	10	1	1	0	0	0	0	0	0	0	2018-07-23 19:25:56	40038	1532345156882	17
37	9	3	4	13	21	26	33	37	38	39	0	0	0	0	0	3	10	10	8	10	5	1	9	9	0	0	0	0	0	2018-07-23 19:25:56	40037	1532345156915	18
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	8	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:56	40026	1532345156949	19
80	8	3	4	10	12	17	70	72	78	0	0	0	0	0	0	10	7	10	10	10	10	10	7	0	0	0	0	0	0	2018-07-23 19:25:57	40080	1532345157065	20
70	11	4	10	12	63	64	69	71	72	77	78	80	0	0	0	2	8	9	8	8	3	7	10	1	9	10	0	0	0	2018-07-23 19:25:57	40070	1532345157099	21
66	3	63	64	77	0	0	0	0	0	0	0	0	0	0	0	7	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40066	1532345157319	22
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40078	1532345157381	23
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	8	7	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40069	1532345157545	24
67	4	8	9	13	64	0	0	0	0	0	0	0	0	0	0	10	4	5	10	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40067	1532345157589	25
72	4	63	70	78	80	0	0	0	0	0	0	0	0	0	0	5	10	10	7	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40072	1532345157624	26
64	7	8	9	63	66	67	70	77	0	0	0	0	0	0	0	10	3	9	3	10	10	1	0	0	0	0	0	0	0	2018-07-23 19:25:57	40064	1532345157666	27
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40075	1532345157733	28
77	3	63	66	77	0	0	0	0	0	0	0	0	0	0	0	1	10	1	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40077	1532345157775	29
63	6	63	64	66	70	72	77	0	0	0	0	0	0	0	0	1	8	10	10	5	12	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40063	1532345157816	30
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	9	6	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-23 19:25:57	40071	1532345157858	31
