addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
3	10	4	8	10	11	12	13	16	17	21	80	0	0	0	0	7	8	9	10	9	4	4	10	10	8	0	0	0	0	2018-07-18 21:25:40	40003	1531920340457	1
10	7	3	4	12	17	21	70	80	0	0	0	0	0	0	0	10	10	10	10	10	9	10	0	0	0	0	0	0	0	2018-07-18 21:25:40	40010	1531920340546	2
4	12	3	10	11	12	13	16	17	20	21	37	70	80	0	0	10	10	10	10	8	10	10	10	10	9	6	8	0	0	2018-07-18 21:25:40	40004	1531920340622	3
12	8	3	4	10	17	20	21	70	80	0	0	0	0	0	0	10	10	10	10	9	10	6	10	0	0	0	0	0	0	2018-07-18 21:25:40	40012	1531920340654	4
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	8	5	6	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:40	40009	1531920340718	5
8	5	3	9	13	64	67	0	0	0	0	0	0	0	0	0	9	10	5	10	10	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:40	40008	1531920340751	6
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	10	10	10	8	10	8	0	0	0	0	0	0	0	0	2018-07-18 21:25:40	40016	1531920340784	7
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-18 21:25:40	40017	1531920340846	8
13	12	3	4	8	9	11	16	21	26	33	37	38	67	0	0	4	4	5	7	7	2	6	7	6	10	6	1	0	0	2018-07-18 21:25:40	40013	1531920340925	9
21	10	3	4	10	12	13	16	17	20	37	80	0	0	0	0	10	10	8	9	7	4	10	10	9	4	0	0	0	0	2018-07-18 21:25:40	40021	1531920340974	10
20	7	3	4	10	11	12	16	21	0	0	0	0	0	0	0	10	10	6	10	9	10	10	0	0	0	0	0	0	0	2018-07-18 21:25:41	40020	1531920341009	11
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	10	6	8	4	10	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:41	40011	1531920341043	12
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	7	10	7	8	8	8	0	0	0	0	0	0	0	0	2018-07-18 21:25:41	40033	1531920341899	13
24	7	32	33	38	40	41	44	56	0	0	0	0	0	0	0	9	8	1	2	10	9	8	0	0	0	0	0	0	0	2018-07-18 21:25:42	40024	1531920342112	14
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	7	10	9	8	0	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40026	1531920342179	15
63	9	40	41	43	50	64	66	70	72	77	0	0	0	0	0	10	7	6	10	10	9	7	6	6	0	0	0	0	0	2018-07-18 21:25:42	40063	1531920342211	16
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	5	10	5	8	5	9	5	7	0	0	0	0	0	0	2018-07-18 21:25:42	40037	1531920342243	17
32	4	33	41	52	56	0	0	0	0	0	0	0	0	0	0	9	8	9	8	0	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40032	1531920342276	18
39	5	9	26	37	38	50	0	0	0	0	0	0	0	0	0	8	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40039	1531920342310	19
38	11	13	26	33	37	39	40	41	43	44	50	56	0	0	0	7	8	6	10	10	10	3	2	10	8	3	0	0	0	2018-07-18 21:25:42	40038	1531920342343	20
44	10	38	40	41	43	47	48	50	52	53	77	0	0	0	0	10	10	10	10	10	10	10	2	10	10	0	0	0	0	2018-07-18 21:25:42	40044	1531920342376	21
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	8	7	8	7	10	4	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40053	1531920342410	22
47	7	40	41	44	48	50	52	56	0	0	0	0	0	0	0	10	10	10	10	8	10	1	0	0	0	0	0	0	0	2018-07-18 21:25:42	40047	1531920342443	23
52	10	32	33	40	41	43	47	48	50	56	77	0	0	0	0	9	8	10	10	8	9	9	8	6	7	0	0	0	0	2018-07-18 21:25:42	40052	1531920342476	24
48	6	40	41	43	44	47	52	0	0	0	0	0	0	0	0	10	10	10	3	10	10	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40048	1531920342510	25
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	8	8	10	10	10	8	10	9	10	9	5	5	10	0	2018-07-18 21:25:42	40050	1531920342543	26
71	3	69	70	75	0	0	0	0	0	0	0	0	0	0	0	10	4	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40071	1531920342577	27
70	11	4	10	12	50	63	64	66	69	72	78	80	0	0	0	5	9	1	1	3	6	6	6	10	8	5	0	0	0	2018-07-18 21:25:42	40070	1531920342610	28
64	7	8	9	50	63	66	67	70	0	0	0	0	0	0	0	10	5	6	10	9	10	7	0	0	0	0	0	0	0	2018-07-18 21:25:42	40064	1531920342644	29
78	3	70	72	80	0	0	0	0	0	0	0	0	0	0	0	10	10	1	0	0	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40078	1531920342677	30
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40075	1531920342710	31
72	3	63	70	78	0	0	0	0	0	0	0	0	0	0	0	3	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-18 21:25:42	40072	1531920342760	32
40	11	38	41	43	44	47	48	50	52	53	63	77	0	0	0	9	10	10	10	10	10	10	10	6	8	10	0	0	0	2018-07-18 21:25:42	40040	1531920342855	33
43	9	40	41	44	48	50	52	53	63	77	0	0	0	0	0	10	10	10	10	10	10	6	9	10	0	0	0	0	0	2018-07-18 21:25:42	40043	1531920342899	34
41	13	24	32	38	40	43	44	47	48	50	52	53	56	63	0	4	9	4	10	10	10	10	10	10	10	5	8	8	0	2018-07-18 21:25:43	40041	1531920343006	35
