addr	neighbor_num	neighbor0	neighbor1	neighbor2	neighbor3	neighbor4	neighbor5	neighbor6	neighbor7	neighbor8	neighbor9	neighbor10	neighbor11	neighbor12	neighbor13	reced0	reced1	reced2	reced3	reced4	reced5	reced6	reced7	reced8	reced9	reced10	reced11	reced12	reced13	insert_time	motelabMoteID	milli_time	motelabSeqNo
13	11	4	8	9	11	16	21	26	33	37	38	67	0	0	0	4	2	9	6	8	5	3	5	10	4	1	0	0	0	2018-07-19 08:47:00	40013	1531961220520	1
9	5	8	13	39	64	67	0	0	0	0	0	0	0	0	0	10	10	10	6	6	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:00	40009	1531961220593	2
12	8	3	4	10	17	20	21	70	80	0	0	0	0	0	0	10	10	10	10	9	10	1	10	0	0	0	0	0	0	2018-07-19 08:47:00	40012	1531961220626	3
20	6	3	4	11	12	16	21	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 08:47:00	40020	1531961220684	4
10	7	3	4	12	17	21	70	80	0	0	0	0	0	0	0	10	10	10	10	9	10	10	0	0	0	0	0	0	0	2018-07-19 08:47:00	40010	1531961220718	5
16	6	3	4	11	13	20	21	0	0	0	0	0	0	0	0	7	10	10	8	10	7	0	0	0	0	0	0	0	0	2018-07-19 08:47:00	40016	1531961220751	6
17	6	3	4	10	12	21	80	0	0	0	0	0	0	0	0	10	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 08:47:00	40017	1531961220819	7
8	6	3	9	13	39	64	67	0	0	0	0	0	0	0	0	7	10	9	1	10	10	0	0	0	0	0	0	0	0	2018-07-19 08:47:00	40008	1531961220876	8
21	10	3	4	10	12	13	16	17	20	37	80	0	0	0	0	7	10	8	9	9	10	10	10	10	5	0	0	0	0	2018-07-19 08:47:00	40021	1531961220910	9
4	11	3	10	11	12	13	16	17	20	21	37	80	0	0	0	10	10	9	10	9	10	8	10	10	10	9	0	0	0	2018-07-19 08:47:00	40004	1531961220960	10
3	9	4	8	10	11	12	16	17	21	80	0	0	0	0	0	9	6	10	9	6	9	8	8	5	0	0	0	0	0	2018-07-19 08:47:01	40003	1531961221007	11
11	5	3	4	13	16	20	0	0	0	0	0	0	0	0	0	8	5	8	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:01	40011	1531961221043	12
24	8	32	33	38	40	41	44	52	56	0	0	0	0	0	0	8	4	2	5	7	9	6	7	0	0	0	0	0	0	2018-07-19 08:47:01	40024	1531961221790	13
32	4	33	41	52	56	0	0	0	0	0	0	0	0	0	0	8	6	6	7	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40032	1531961222049	14
37	8	4	13	21	26	33	38	39	56	0	0	0	0	0	0	8	10	6	3	5	7	6	9	0	0	0	0	0	0	2018-07-19 08:47:02	40037	1531961222145	15
38	10	13	26	33	37	39	40	41	44	50	56	0	0	0	0	8	4	7	9	10	8	3	10	10	1	0	0	0	0	2018-07-19 08:47:02	40038	1531961222203	16
26	4	13	37	38	39	0	0	0	0	0	0	0	0	0	0	8	9	7	8	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40026	1531961222237	17
33	6	13	32	37	38	52	56	0	0	0	0	0	0	0	0	8	7	8	6	5	6	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40033	1531961222268	18
39	6	8	9	26	37	38	50	0	0	0	0	0	0	0	0	5	10	10	10	10	10	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40039	1531961222302	19
63	11	40	41	43	50	52	64	66	67	70	72	77	0	0	0	10	10	9	10	7	10	10	3	10	2	7	0	0	0	2018-07-19 08:47:02	40063	1531961222335	20
47	8	40	41	43	44	48	50	52	56	0	0	0	0	0	0	10	10	10	2	10	5	10	7	0	0	0	0	0	0	2018-07-19 08:47:02	40047	1531961222633	21
78	2	70	72	0	0	0	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40078	1531961222850	22
69	3	70	71	75	0	0	0	0	0	0	0	0	0	0	0	8	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40069	1531961222885	23
72	3	63	70	78	0	0	0	0	0	0	0	0	0	0	0	4	10	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:02	40072	1531961222918	24
64	7	8	9	50	63	66	67	70	0	0	0	0	0	0	0	10	4	4	10	10	10	10	0	0	0	0	0	0	0	2018-07-19 08:47:02	40064	1531961222952	25
80	8	3	4	10	12	17	21	70	78	0	0	0	0	0	0	10	9	10	10	10	6	10	7	0	0	0	0	0	0	2018-07-19 08:47:02	40080	1531961222985	26
75	2	69	71	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:03	40075	1531961223019	27
67	3	8	9	64	0	0	0	0	0	0	0	0	0	0	0	10	5	10	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:03	40067	1531961223052	28
77	7	40	43	50	52	53	63	66	0	0	0	0	0	0	0	10	10	10	4	10	10	10	0	0	0	0	0	0	0	2018-07-19 08:47:03	40077	1531961223085	29
66	4	63	64	70	77	0	0	0	0	0	0	0	0	0	0	10	10	10	9	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:03	40066	1531961223119	30
41	13	24	32	40	43	44	47	48	50	52	53	56	63	77	0	1	8	10	10	10	10	10	10	10	9	7	7	9	0	2018-07-19 08:47:03	40041	1531961223152	31
44	9	38	40	41	43	47	50	52	53	77	0	0	0	0	0	10	10	10	10	10	10	10	10	10	0	0	0	0	0	2018-07-19 08:47:03	40044	1531961223186	32
71	2	69	75	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:03	40071	1531961223244	33
70	10	4	10	63	64	66	69	71	72	78	80	0	0	0	0	3	7	4	5	5	5	1	10	7	6	0	0	0	0	2018-07-19 08:47:03	40070	1531961223277	34
50	13	38	39	40	41	43	44	47	52	53	63	64	70	77	0	9	9	10	10	10	9	8	10	10	10	1	5	10	0	2018-07-19 08:47:03	40050	1531961223311	35
52	12	32	33	40	41	43	44	47	48	50	56	63	77	0	0	8	8	10	10	9	8	10	8	9	7	6	9	0	0	2018-07-19 08:47:03	40052	1531961223344	36
53	6	40	41	43	44	50	77	0	0	0	0	0	0	0	0	8	6	7	8	10	8	0	0	0	0	0	0	0	0	2018-07-19 08:47:03	40053	1531961223378	37
56	8	32	33	37	38	40	41	47	52	0	0	0	0	0	0	5	3	9	3	3	6	8	3	0	0	0	0	0	0	2018-07-19 08:47:03	40056	1531961223436	38
43	10	40	41	44	47	48	50	52	53	63	77	0	0	0	0	10	10	10	10	10	10	10	8	8	10	0	0	0	0	2018-07-19 08:47:03	40043	1531961223469	39
40	12	38	41	43	44	47	48	50	52	53	56	63	77	0	0	8	10	10	10	10	9	10	7	9	6	10	10	0	0	2018-07-19 08:47:03	40040	1531961223503	40
48	5	40	41	43	47	52	0	0	0	0	0	0	0	0	0	10	10	10	10	10	0	0	0	0	0	0	0	0	0	2018-07-19 08:47:03	40048	1531961223536	41
